"","record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","genus","species","taxa","plot_type"
"307",6944,10,24,1982,2,"DM","M",38,43,"Dipodomys","merriami","Rodent","Control"
"308",6945,10,24,1982,2,"DM","F",36,39,"Dipodomys","merriami","Rodent","Control"
"309",7061,11,22,1982,2,"DM","M",36,39,"Dipodomys","merriami","Rodent","Control"
"310",7080,11,22,1982,2,"DM","F",33,37,"Dipodomys","merriami","Rodent","Control"
"311",7246,1,13,1983,2,"DM","M",36,40,"Dipodomys","merriami","Rodent","Control"
"312",7294,1,13,1983,2,"DM","F",35,36,"Dipodomys","merriami","Rodent","Control"
"313",7402,2,27,1983,2,"DM","M",35,44,"Dipodomys","merriami","Rodent","Control"
"314",7420,2,27,1983,2,"DM","F",36,42,"Dipodomys","merriami","Rodent","Control"
"315",7553,3,15,1983,2,"DM","M",37,43,"Dipodomys","merriami","Rodent","Control"
"316",7558,3,15,1983,2,"DM","F",35,36,"Dipodomys","merriami","Rodent","Control"
"317",7715,4,17,1983,2,"DM","M",36,45,"Dipodomys","merriami","Rodent","Control"
"318",7723,4,17,1983,2,"DM","F",37,39,"Dipodomys","merriami","Rodent","Control"
"319",7735,4,17,1983,2,"DM","M",37,41,"Dipodomys","merriami","Rodent","Control"
"320",7884,5,15,1983,2,"DM","F",36,40,"Dipodomys","merriami","Rodent","Control"
"321",7895,5,15,1983,2,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
"322",7916,5,15,1983,2,"DM","M",36,46,"Dipodomys","merriami","Rodent","Control"
"323",8125,7,17,1983,2,"DM","M",35,38,"Dipodomys","merriami","Rodent","Control"
"324",8235,8,16,1983,2,"DM","M",36,38,"Dipodomys","merriami","Rodent","Control"
"325",8339,9,11,1983,2,"DM","M",34,38,"Dipodomys","merriami","Rodent","Control"
"326",8359,9,11,1983,2,"DM","F",35,42,"Dipodomys","merriami","Rodent","Control"
"327",8413,9,11,1983,2,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
"328",8494,10,16,1983,2,"DM","M",34,37,"Dipodomys","merriami","Rodent","Control"
"329",8631,11,13,1983,2,"DM","M",35,37,"Dipodomys","merriami","Rodent","Control"
"330",8656,11,13,1983,2,"DM","F",35,37,"Dipodomys","merriami","Rodent","Control"
"331",8800,12,9,1983,2,"DM","F",36,37,"Dipodomys","merriami","Rodent","Control"
"332",8903,2,5,1984,2,"DM","F",37,36,"Dipodomys","merriami","Rodent","Control"
"333",8954,3,13,1984,2,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
"334",8961,3,13,1984,2,"DM","F",35,38,"Dipodomys","merriami","Rodent","Control"
"335",9034,4,10,1984,2,"DM","M",35,41,"Dipodomys","merriami","Rodent","Control"
"336",9133,5,13,1984,2,"DM","F",36,44,"Dipodomys","merriami","Rodent","Control"
"337",9156,5,13,1984,2,"DM","M",35,45,"Dipodomys","merriami","Rodent","Control"
"338",9180,5,13,1984,2,"DM","M",37,46,"Dipodomys","merriami","Rodent","Control"
"339",9182,5,13,1984,2,"DM","F",36,45,"Dipodomys","merriami","Rodent","Control"
"340",9269,5,28,1984,2,"DM","M",37,44,"Dipodomys","merriami","Rodent","Control"
"341",9452,8,1,1984,2,"DM","F",34,39,"Dipodomys","merriami","Rodent","Control"
"342",9572,9,30,1984,2,"DM","F",35,34,"Dipodomys","merriami","Rodent","Control"
"343",9672,10,21,1984,2,"DM","F",37,40,"Dipodomys","merriami","Rodent","Control"
"344",9762,12,31,1984,2,"DM","F",36,36,"Dipodomys","merriami","Rodent","Control"
"345",9767,12,31,1984,2,"DM","F",37,34,"Dipodomys","merriami","Rodent","Control"
"346",9873,1,20,1985,2,"DM","F",35,30,"Dipodomys","merriami","Rodent","Control"
"347",9880,1,20,1985,2,"DM","M",37,44,"Dipodomys","merriami","Rodent","Control"
"348",9894,1,20,1985,2,"DM","F",35,33,"Dipodomys","merriami","Rodent","Control"
"349",9901,1,20,1985,2,"DM","M",37,35,"Dipodomys","merriami","Rodent","Control"
"350",9920,1,20,1985,2,"DM","F",36,36,"Dipodomys","merriami","Rodent","Control"
"351",9980,2,17,1985,2,"DM","F",35,37,"Dipodomys","merriami","Rodent","Control"
"352",9984,2,17,1985,2,"DM","M",36,39,"Dipodomys","merriami","Rodent","Control"
"353",10001,2,17,1985,2,"DM","F",35,39,"Dipodomys","merriami","Rodent","Control"
"354",10004,2,17,1985,2,"DM","F",34,37,"Dipodomys","merriami","Rodent","Control"
"355",10006,2,17,1985,2,"DM","F",35,42,"Dipodomys","merriami","Rodent","Control"
"356",10021,2,17,1985,2,"DM","M",35,44,"Dipodomys","merriami","Rodent","Control"
"357",10031,2,17,1985,2,"DM","F",36,37,"Dipodomys","merriami","Rodent","Control"
"358",10092,3,17,1985,2,"DM","F",35,38,"Dipodomys","merriami","Rodent","Control"
"359",10109,3,17,1985,2,"DM","F",36,43,"Dipodomys","merriami","Rodent","Control"
"360",10114,3,17,1985,2,"DM","F",35,39,"Dipodomys","merriami","Rodent","Control"
"361",10254,4,21,1985,2,"DM","M",35,27,"Dipodomys","merriami","Rodent","Control"
"362",10277,4,21,1985,2,"DM","F",37,44,"Dipodomys","merriami","Rodent","Control"
"363",10290,4,21,1985,2,"DM","F",36,44,"Dipodomys","merriami","Rodent","Control"
"364",10318,4,21,1985,2,"DM","F",37,43,"Dipodomys","merriami","Rodent","Control"
"365",10354,4,21,1985,2,"DM","F",35,39,"Dipodomys","merriami","Rodent","Control"
"366",10363,4,21,1985,2,"DM","F",37,43,"Dipodomys","merriami","Rodent","Control"
"367",10366,4,21,1985,2,"DM","M",37,46,"Dipodomys","merriami","Rodent","Control"
"368",10411,5,24,1985,2,"DM","M",35,33,"Dipodomys","merriami","Rodent","Control"
"369",10415,5,24,1985,2,"DM","F",36,40,"Dipodomys","merriami","Rodent","Control"
"370",10421,5,24,1985,2,"DM","F",35,39,"Dipodomys","merriami","Rodent","Control"
"371",10430,5,24,1985,2,"DM","F",33,17,"Dipodomys","merriami","Rodent","Control"
"372",10447,5,24,1985,2,"DM","F",35,38,"Dipodomys","merriami","Rodent","Control"
"373",10500,6,16,1985,2,"DM","F",36,42,"Dipodomys","merriami","Rodent","Control"
"374",10517,6,16,1985,2,"DM","F",32,15,"Dipodomys","merriami","Rodent","Control"
"375",10518,6,16,1985,2,"DM","F",36,40,"Dipodomys","merriami","Rodent","Control"
"376",10532,6,16,1985,2,"DM","F",33,30,"Dipodomys","merriami","Rodent","Control"
"377",10595,7,24,1985,2,"DM","F",37,41,"Dipodomys","merriami","Rodent","Control"
"378",10600,7,24,1985,2,"DM","F",32,17,"Dipodomys","merriami","Rodent","Control"
"379",10603,7,24,1985,2,"DM","F",36,37,"Dipodomys","merriami","Rodent","Control"
"380",10610,7,24,1985,2,"DM","F",33,32,"Dipodomys","merriami","Rodent","Control"
"381",10621,7,24,1985,2,"DM","F",37,36,"Dipodomys","merriami","Rodent","Control"
"382",10623,7,24,1985,2,"DM","F",35,33,"Dipodomys","merriami","Rodent","Control"
"383",10686,8,20,1985,2,"DM","F",35,48,"Dipodomys","merriami","Rodent","Control"
"384",10693,8,20,1985,2,"DM","F",34,24,"Dipodomys","merriami","Rodent","Control"
"385",10716,8,20,1985,2,"DM","F",35,38,"Dipodomys","merriami","Rodent","Control"
"386",10784,9,22,1985,2,"DM","F",37,46,"Dipodomys","merriami","Rodent","Control"
"387",10802,9,22,1985,2,"DM","F",37,59,"Dipodomys","merriami","Rodent","Control"
"388",10804,9,22,1985,2,"DM","F",33,41,"Dipodomys","merriami","Rodent","Control"
"389",10899,10,13,1985,2,"DM","M",37,42,"Dipodomys","merriami","Rodent","Control"
"390",10909,10,13,1985,2,"DM","F",37,48,"Dipodomys","merriami","Rodent","Control"
"391",10920,10,13,1985,2,"DM","F",37,40,"Dipodomys","merriami","Rodent","Control"
"392",11013,11,17,1985,2,"DM","M",38,43,"Dipodomys","merriami","Rodent","Control"
"393",11015,11,17,1985,2,"DM","M",34,46,"Dipodomys","merriami","Rodent","Control"
"394",11063,11,17,1985,2,"DM","F",37,46,"Dipodomys","merriami","Rodent","Control"
"395",11074,11,17,1985,2,"DM","M",37,46,"Dipodomys","merriami","Rodent","Control"
"396",11092,11,17,1985,2,"DM","F",36,39,"Dipodomys","merriami","Rodent","Control"
"397",11148,12,8,1985,2,"DM","M",37,44,"Dipodomys","merriami","Rodent","Control"
"398",11150,12,8,1985,2,"DM","M",37,47,"Dipodomys","merriami","Rodent","Control"
"399",11161,12,8,1985,2,"DM","F",37,39,"Dipodomys","merriami","Rodent","Control"
"400",11186,12,8,1985,2,"DM","M",38,42,"Dipodomys","merriami","Rodent","Control"
"401",11187,12,8,1985,2,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
"402",11197,12,8,1985,2,"DM","F",37,44,"Dipodomys","merriami","Rodent","Control"
"403",11210,12,8,1985,2,"DM","F",35,40,"Dipodomys","merriami","Rodent","Control"
"404",11284,3,9,1986,2,"DM","M",38,44,"Dipodomys","merriami","Rodent","Control"
"405",11291,3,9,1986,2,"DM","F",37,40,"Dipodomys","merriami","Rodent","Control"
"406",11304,3,9,1986,2,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
"407",11305,3,9,1986,2,"DM","F",36,49,"Dipodomys","merriami","Rodent","Control"
"408",11316,3,9,1986,2,"DM","F",36,38,"Dipodomys","merriami","Rodent","Control"
"409",11327,3,9,1986,2,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
"410",11387,4,13,1986,2,"DM","M",37,42,"Dipodomys","merriami","Rodent","Control"
"411",11388,4,13,1986,2,"DM","F",37,42,"Dipodomys","merriami","Rodent","Control"
"412",11391,4,13,1986,2,"DM","M",34,26,"Dipodomys","merriami","Rodent","Control"
"413",11408,4,13,1986,2,"DM","F",35,49,"Dipodomys","merriami","Rodent","Control"
"414",11421,4,13,1986,2,"DM","M",38,44,"Dipodomys","merriami","Rodent","Control"
"415",11489,5,11,1986,2,"DM","M",37,44,"Dipodomys","merriami","Rodent","Control"
"416",11514,5,11,1986,2,"DM","M",38,37,"Dipodomys","merriami","Rodent","Control"
"417",11515,5,11,1986,2,"DM","F",34,43,"Dipodomys","merriami","Rodent","Control"
"418",11535,5,11,1986,2,"DM","M",34,46,"Dipodomys","merriami","Rodent","Control"
"419",11584,6,5,1986,2,"DM","M",37,47,"Dipodomys","merriami","Rodent","Control"
"420",11595,6,5,1986,2,"DM","M",37,47,"Dipodomys","merriami","Rodent","Control"
"421",11600,6,5,1986,2,"DM","M",37,36,"Dipodomys","merriami","Rodent","Control"
"422",11608,6,5,1986,2,"DM","F",37,53,"Dipodomys","merriami","Rodent","Control"
"423",11684,7,4,1986,2,"DM","M",37,47,"Dipodomys","merriami","Rodent","Control"
"424",11695,7,4,1986,2,"DM","F",35,43,"Dipodomys","merriami","Rodent","Control"
"425",11722,7,4,1986,2,"DM","M",35,36,"Dipodomys","merriami","Rodent","Control"
"426",11772,8,10,1986,2,"DM","M",38,46,"Dipodomys","merriami","Rodent","Control"
"427",11784,8,10,1986,2,"DM","M",34,31,"Dipodomys","merriami","Rodent","Control"
"428",11788,8,10,1986,2,"DM","M",38,40,"Dipodomys","merriami","Rodent","Control"
"429",11791,8,10,1986,2,"DM","M",35,45,"Dipodomys","merriami","Rodent","Control"
"430",11841,9,7,1986,2,"DM","M",36,46,"Dipodomys","merriami","Rodent","Control"
"431",11862,9,7,1986,2,"DM","M",35,45,"Dipodomys","merriami","Rodent","Control"
"432",11920,10,5,1986,2,"DM","M",37,53,"Dipodomys","merriami","Rodent","Control"
"433",12011,11,16,1986,2,"DM","F",36,46,"Dipodomys","merriami","Rodent","Control"
"434",12014,11,16,1986,2,"DM","M",35,49,"Dipodomys","merriami","Rodent","Control"
"435",12056,11,16,1986,2,"DM","M",35,44,"Dipodomys","merriami","Rodent","Control"
"436",12117,12,15,1986,2,"DM","F",36,44,"Dipodomys","merriami","Rodent","Control"
"437",12137,12,15,1986,2,"DM","M",37,49,"Dipodomys","merriami","Rodent","Control"
"438",12138,12,15,1986,2,"DM","F",35,39,"Dipodomys","merriami","Rodent","Control"
"439",12234,2,1,1987,2,"DM","M",32,45,"Dipodomys","merriami","Rodent","Control"
"440",12249,2,1,1987,2,"DM","F",36,45,"Dipodomys","merriami","Rodent","Control"
"441",12389,3,2,1987,2,"DM","M",35,47,"Dipodomys","merriami","Rodent","Control"
"442",12394,3,2,1987,2,"DM","F",34,38,"Dipodomys","merriami","Rodent","Control"
"443",12407,3,2,1987,2,"DM","F",37,42,"Dipodomys","merriami","Rodent","Control"
"444",12419,3,2,1987,2,"DM","M",35,49,"Dipodomys","merriami","Rodent","Control"
"445",12439,3,2,1987,2,"DM","M",36,40,"Dipodomys","merriami","Rodent","Control"
"446",12533,4,6,1987,2,"DM","M",36,46,"Dipodomys","merriami","Rodent","Control"
"447",12535,4,6,1987,2,"DM","F",36,42,"Dipodomys","merriami","Rodent","Control"
"448",12545,4,6,1987,2,"DM","M",37,45,"Dipodomys","merriami","Rodent","Control"
"449",12676,4,26,1987,2,"DM","M",36,46,"Dipodomys","merriami","Rodent","Control"
"450",12764,5,28,1987,2,"DM","F",36,45,"Dipodomys","merriami","Rodent","Control"
"451",12780,5,28,1987,2,"DM","M",35,44,"Dipodomys","merriami","Rodent","Control"
"452",12966,7,1,1987,2,"DM","M",34,47,"Dipodomys","merriami","Rodent","Control"
"453",12972,7,1,1987,2,"DM","F",33,25,"Dipodomys","merriami","Rodent","Control"
"454",13267,8,26,1987,2,"DM","F",37,44,"Dipodomys","merriami","Rodent","Control"
"455",13481,9,27,1987,2,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
"456",13589,10,25,1987,2,"DM","M",37,45,"Dipodomys","merriami","Rodent","Control"
"457",13757,11,22,1987,2,"DM","M",37,44,"Dipodomys","merriami","Rodent","Control"
"458",13820,11,22,1987,2,"DM","M",37,45,"Dipodomys","merriami","Rodent","Control"
"459",13822,11,22,1987,2,"DM","M",35,38,"Dipodomys","merriami","Rodent","Control"
"460",13920,1,24,1988,2,"DM","M",36,38,"Dipodomys","merriami","Rodent","Control"
"461",13922,1,24,1988,2,"DM","F",37,41,"Dipodomys","merriami","Rodent","Control"
"462",13935,1,24,1988,2,"DM","M",34,47,"Dipodomys","merriami","Rodent","Control"
"463",14098,2,22,1988,2,"DM","F",36,40,"Dipodomys","merriami","Rodent","Control"
"464",14104,2,22,1988,2,"DM","M",36,45,"Dipodomys","merriami","Rodent","Control"
"465",14119,2,22,1988,2,"DM","M",36,38,"Dipodomys","merriami","Rodent","Control"
"466",14123,2,22,1988,2,"DM","F",36,42,"Dipodomys","merriami","Rodent","Control"
"467",14134,2,22,1988,2,"DM","M",37,48,"Dipodomys","merriami","Rodent","Control"
"468",14258,3,21,1988,2,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
"469",14279,3,21,1988,2,"DM","F",37,42,"Dipodomys","merriami","Rodent","Control"
"470",14322,3,21,1988,2,"DM","M",38,48,"Dipodomys","merriami","Rodent","Control"
"471",14423,4,19,1988,2,"DM","F",37,44,"Dipodomys","merriami","Rodent","Control"
"472",14491,5,15,1988,2,"DM","F",37,48,"Dipodomys","merriami","Rodent","Control"
"473",14540,5,15,1988,2,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
"474",14603,6,12,1988,2,"DM","F",38,41,"Dipodomys","merriami","Rodent","Control"
"475",14697,7,15,1988,2,"DM","F",37,42,"Dipodomys","merriami","Rodent","Control"
"476",14787,8,9,1988,2,"DM","M",37,41,"Dipodomys","merriami","Rodent","Control"
"477",14794,8,10,1988,2,"DM","M",35,24,"Dipodomys","merriami","Rodent","Control"
"478",14797,8,10,1988,2,"DM","F",32,40,"Dipodomys","merriami","Rodent","Control"
"479",14889,9,12,1988,2,"DM","M",37,35,"Dipodomys","merriami","Rodent","Control"
"480",14988,10,9,1988,2,"DM","M",37,43,"Dipodomys","merriami","Rodent","Control"
"481",16377,7,30,1989,2,"DM","F",37,51,"Dipodomys","merriami","Rodent","Control"
"482",17298,3,30,1990,2,"DM","F",37,46,"Dipodomys","merriami","Rodent","Control"
"483",17320,3,30,1990,2,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
"484",17331,3,30,1990,2,"DM","M",37,43,"Dipodomys","merriami","Rodent","Control"
"485",17910,10,16,1990,2,"DM","M",36,38,"Dipodomys","merriami","Rodent","Control"
"486",17915,10,16,1990,2,"DM","F",37,45,"Dipodomys","merriami","Rodent","Control"
"487",17973,11,10,1990,2,"DM","F",37,47,"Dipodomys","merriami","Rodent","Control"
"488",18096,12,15,1990,2,"DM","F",36,44,"Dipodomys","merriami","Rodent","Control"
"489",18193,1,11,1991,2,"DM","F",34,48,"Dipodomys","merriami","Rodent","Control"
"490",18201,1,11,1991,2,"DM","M",37,51,"Dipodomys","merriami","Rodent","Control"
"491",18654,5,13,1991,2,"DM","F",37,54,"Dipodomys","merriami","Rodent","Control"
"492",18743,6,13,1991,2,"DM","F",35,44,"Dipodomys","merriami","Rodent","Control"
"493",18821,7,12,1991,2,"DM","F",36,45,"Dipodomys","merriami","Rodent","Control"
"494",19378,12,7,1991,2,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
"495",19427,12,7,1991,2,"DM","F",36,41,"Dipodomys","merriami","Rodent","Control"
"496",19539,1,8,1992,2,"DM","M",36,42,"Dipodomys","merriami","Rodent","Control"
"497",19806,3,7,1992,2,"DM","M",36,47,"Dipodomys","merriami","Rodent","Control"
"498",19866,4,4,1992,2,"DM","M",37,49,"Dipodomys","merriami","Rodent","Control"
"499",20856,5,22,1993,2,"DM","F",36,55,"Dipodomys","merriami","Rodent","Control"
"500",21167,10,15,1993,2,"DM","M",35,34,"Dipodomys","merriami","Rodent","Control"
"501",21215,11,13,1993,2,"DM","M",36,39,"Dipodomys","merriami","Rodent","Control"
"502",21223,11,13,1993,2,"DM","M",36,49,"Dipodomys","merriami","Rodent","Control"
"503",21269,12,14,1993,2,"DM","M",35,48,"Dipodomys","merriami","Rodent","Control"
"504",21275,12,14,1993,2,"DM","M",35,36,"Dipodomys","merriami","Rodent","Control"
"505",21284,12,14,1993,2,"DM","M",36,46,"Dipodomys","merriami","Rodent","Control"
"506",21325,2,1,1994,2,"DM","M",37,39,"Dipodomys","merriami","Rodent","Control"
"507",21385,2,20,1994,2,"DM","M",37,40,"Dipodomys","merriami","Rodent","Control"
"508",21435,3,11,1994,2,"DM","M",36,40,"Dipodomys","merriami","Rodent","Control"
"509",21442,3,11,1994,2,"DM","M",34,45,"Dipodomys","merriami","Rodent","Control"
"510",21448,3,11,1994,2,"DM","M",36,47,"Dipodomys","merriami","Rodent","Control"
"511",21502,4,10,1994,2,"DM","M",39,41,"Dipodomys","merriami","Rodent","Control"
"512",21505,4,10,1994,2,"DM","M",35,52,"Dipodomys","merriami","Rodent","Control"
"513",21555,5,18,1994,2,"DM","M",36,44,"Dipodomys","merriami","Rodent","Control"
"514",21560,5,18,1994,2,"DM","M",36,51,"Dipodomys","merriami","Rodent","Control"
"515",21708,8,17,1994,2,"DM","M",36,44,"Dipodomys","merriami","Rodent","Control"
"516",21757,9,6,1994,2,"DM","M",38,46,"Dipodomys","merriami","Rodent","Control"
"517",21814,10,12,1994,2,"DM","M",38,43,"Dipodomys","merriami","Rodent","Control"
"518",21879,11,1,1994,2,"DM","M",36,44,"Dipodomys","merriami","Rodent","Control"
"519",21940,12,4,1994,2,"DM","M",36,44,"Dipodomys","merriami","Rodent","Control"
"520",22003,1,11,1995,2,"DM","M",37,41,"Dipodomys","merriami","Rodent","Control"
"521",22042,2,4,1995,2,"DM","F",36,45,"Dipodomys","merriami","Rodent","Control"
"522",22044,2,4,1995,2,"DM","M",37,46,"Dipodomys","merriami","Rodent","Control"
"523",22105,3,4,1995,2,"DM","F",37,49,"Dipodomys","merriami","Rodent","Control"
"524",22109,3,4,1995,2,"DM","M",37,46,"Dipodomys","merriami","Rodent","Control"
"525",22168,4,1,1995,2,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
"526",22250,4,29,1995,2,"DM","F",36,48,"Dipodomys","merriami","Rodent","Control"
"527",22368,6,27,1995,2,"DM","M",37,44,"Dipodomys","merriami","Rodent","Control"
"528",22375,6,27,1995,2,"DM","F",35,27,"Dipodomys","merriami","Rodent","Control"
"529",22444,7,20,1995,2,"DM","F",31,37,"Dipodomys","merriami","Rodent","Control"
"530",22550,8,26,1995,2,"DM","F",37,26,"Dipodomys","merriami","Rodent","Control"
"531",22560,8,26,1995,2,"DM","F",34,41,"Dipodomys","merriami","Rodent","Control"
"532",22689,9,23,1995,2,"DM","F",33,43,"Dipodomys","merriami","Rodent","Control"
"533",22842,10,28,1995,2,"DM","F",35,50,"Dipodomys","merriami","Rodent","Control"
"534",22853,10,28,1995,2,"DM","F",34,44,"Dipodomys","merriami","Rodent","Control"
"535",22865,10,28,1995,2,"DM","M",33,31,"Dipodomys","merriami","Rodent","Control"
"536",22880,10,28,1995,2,"DM","M",36,44,"Dipodomys","merriami","Rodent","Control"
"537",22896,10,28,1995,2,"DM","M",34,31,"Dipodomys","merriami","Rodent","Control"
"538",22997,12,2,1995,2,"DM","M",36,50,"Dipodomys","merriami","Rodent","Control"
"539",23002,12,2,1995,2,"DM","M",35,40,"Dipodomys","merriami","Rodent","Control"
"540",23003,12,2,1995,2,"DM","F",35,43,"Dipodomys","merriami","Rodent","Control"
"541",23041,12,2,1995,2,"DM","M",36,47,"Dipodomys","merriami","Rodent","Control"
"542",23044,12,2,1995,2,"DM","M",37,43,"Dipodomys","merriami","Rodent","Control"
"543",23115,12,21,1995,2,"DM","F",37,51,"Dipodomys","merriami","Rodent","Control"
"544",23117,12,21,1995,2,"DM","M",35,23,"Dipodomys","merriami","Rodent","Control"
"545",23120,12,21,1995,2,"DM","M",35,42,"Dipodomys","merriami","Rodent","Control"
"546",23136,12,21,1995,2,"DM","M",33,27,"Dipodomys","merriami","Rodent","Control"
"547",23144,12,21,1995,2,"DM","F",36,42,"Dipodomys","merriami","Rodent","Control"
"548",23156,12,21,1995,2,"DM","M",37,47,"Dipodomys","merriami","Rodent","Control"
"549",23169,12,21,1995,2,"DM","F",36,44,"Dipodomys","merriami","Rodent","Control"
"550",23220,1,27,1996,2,"DM","F",36,47,"Dipodomys","merriami","Rodent","Control"
"551",23225,1,27,1996,2,"DM","M",40,54,"Dipodomys","merriami","Rodent","Control"
"552",23234,1,27,1996,2,"DM","F",35,45,"Dipodomys","merriami","Rodent","Control"
"553",23237,1,27,1996,2,"DM","M",35,46,"Dipodomys","merriami","Rodent","Control"
"554",23243,1,27,1996,2,"DM","M",36,49,"Dipodomys","merriami","Rodent","Control"
"555",23257,1,27,1996,2,"DM","M",36,50,"Dipodomys","merriami","Rodent","Control"
"556",23341,2,24,1996,2,"DM","F",38,55,"Dipodomys","merriami","Rodent","Control"
"557",23345,2,24,1996,2,"DM","M",37,45,"Dipodomys","merriami","Rodent","Control"
"558",23357,2,24,1996,2,"DM","F",35,44,"Dipodomys","merriami","Rodent","Control"
"559",23365,2,24,1996,2,"DM","F",34,49,"Dipodomys","merriami","Rodent","Control"
"560",23368,2,24,1996,2,"DM","M",40,55,"Dipodomys","merriami","Rodent","Control"
"561",23403,2,24,1996,2,"DM","M",35,47,"Dipodomys","merriami","Rodent","Control"
